location	animal	user	sn	an	datatype	start	end	startreason	endreason	entct	inact	inadur	inadist	smlct	smldur	smldist	larct	lardur	lardist	stdate	sttime
OPF01	animal  1	VID\Videotrack_user	1	10	track	40	50	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:14:49
OPF01	animal  1	VID\Videotrack_user	1	11	track	40	50	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:14:49
OPF01	animal  1	VID\Videotrack_user	1	12	track	40	50	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:14:49
OPF01	animal  1	VID\Videotrack_user	1	13	track	40	50	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:14:49
OPF01	animal  1	VID\Videotrack_user	1	14	track	40	50	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:14:49
OPF01	animal  1	VID\Videotrack_user	1	15	track	40	50	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:14:49
OPF01	animal  1	VID\Videotrack_user	1	16	track	40	50	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:14:49
OPF01	animal  1	VID\Videotrack_user	1	17	track	40	50	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:14:49
OPF01	animal  1	VID\Videotrack_user	1	18	track	40	50	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:14:49
OPF01	animal  1	VID\Videotrack_user	1	19	track	40	50	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:14:49
OPF01	animal  1	VID\Videotrack_user	1	20	track	40	50	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:14:49
OPF01	animal  1	VID\Videotrack_user	1	21	track	40	50	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:14:49
OPF01	animal  1	VID\Videotrack_user	1	22	track	40	50	End of period	End of period	0	2	0.2	0.6	0	0	0	2	5.1	46.6	27/09/2018	13:14:49
OPF01	animal  1	VID\Videotrack_user	1	23	track	40	50	End of period	End of period	3	0	0	0	0	0	0	0	1.1	13.1	27/09/2018	13:14:49
OPF01	animal  1	VID\Videotrack_user	1	24	track	40	50	End of period	End of period	1	1	0	0	0	0	0	1	2.2	28.6	27/09/2018	13:14:49
OPF01	animal  1	VID\Videotrack_user	1	25	track	40	50	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:14:49
OPF01	animal  1	VID\Videotrack_user	1	0	track	50	60	End of period	End of period	0	20	2.8	0.8	0	0	0	19	7.2	44.9	27/09/2018	13:14:59
OPF01	animal  1	VID\Videotrack_user	1	1	track	50	60	End of period	End of period	0	20	2.8	0.8	0	0	0	19	7.2	44.9	27/09/2018	13:14:59
OPF01	animal  1	VID\Videotrack_user	1	2	track	50	60	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:14:59
OPF01	animal  1	VID\Videotrack_user	1	3	track	50	60	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:14:59
OPF01	animal  1	VID\Videotrack_user	1	4	track	50	60	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:14:59
OPF01	animal  1	VID\Videotrack_user	1	5	track	50	60	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:14:59
OPF01	animal  1	VID\Videotrack_user	1	6	track	50	60	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:14:59
OPF01	animal  1	VID\Videotrack_user	1	7	track	50	60	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:14:59
OPF01	animal  1	VID\Videotrack_user	1	8	track	50	60	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:14:59
OPF01	animal  1	VID\Videotrack_user	1	9	track	50	60	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:14:59
OPF01	animal  1	VID\Videotrack_user	1	10	track	50	60	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:14:59
OPF01	animal  1	VID\Videotrack_user	1	11	track	50	60	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:14:59
OPF01	animal  1	VID\Videotrack_user	1	12	track	50	60	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:14:59
OPF01	animal  1	VID\Videotrack_user	1	13	track	50	60	End of period	End of period	1	0	0	0	0	0	0	0	0.6	7.1	27/09/2018	13:14:59
OPF01	animal  1	VID\Videotrack_user	1	14	track	50	60	End of period	End of period	1	0	0	0	0	0	0	0	0.4	8.8	27/09/2018	13:14:59
OPF01	animal  1	VID\Videotrack_user	1	15	track	50	60	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:14:59
OPF01	animal  1	VID\Videotrack_user	1	16	track	50	60	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:14:59
OPF01	animal  1	VID\Videotrack_user	1	17	track	50	60	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:14:59
OPF01	animal  1	VID\Videotrack_user	1	18	track	50	60	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:14:59
OPF01	animal  1	VID\Videotrack_user	1	19	track	50	60	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:14:59
OPF01	animal  1	VID\Videotrack_user	1	20	track	50	60	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:14:59
OPF01	animal  1	VID\Videotrack_user	1	21	track	50	60	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:14:59
OPF01	animal  1	VID\Videotrack_user	1	22	track	50	60	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:14:59
OPF01	animal  1	VID\Videotrack_user	1	23	track	50	60	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:14:59
OPF01	animal  1	VID\Videotrack_user	1	24	track	50	60	End of period	End of period	1	19	2.8	0.8	0	0	0	18	6.9	44	27/09/2018	13:14:59
OPF01	animal  1	VID\Videotrack_user	1	25	track	50	60	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:14:59
OPF01	animal  1	VID\Videotrack_user	1	0	track	60	70	End of period	End of period	0	5	0.8	0.4	0	0	0	6	9.2	128.3	27/09/2018	13:15:09
OPF01	animal  1	VID\Videotrack_user	1	1	track	60	70	End of period	End of period	0	5	0.8	0.4	0	0	0	6	9.2	128.3	27/09/2018	13:15:09
OPF01	animal  1	VID\Videotrack_user	1	2	track	60	70	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:15:09
OPF01	animal  1	VID\Videotrack_user	1	3	track	60	70	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:15:09
OPF01	animal  1	VID\Videotrack_user	1	4	track	60	70	End of period	End of period	2	0	0	0	0	0	0	0	1.1	27.1	27/09/2018	13:15:09
OPF01	animal  1	VID\Videotrack_user	1	5	track	60	70	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:15:09
OPF01	animal  1	VID\Videotrack_user	1	6	track	60	70	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:15:09
OPF01	animal  1	VID\Videotrack_user	1	7	track	60	70	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:15:09
OPF01	animal  1	VID\Videotrack_user	1	8	track	60	70	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:15:09
OPF01	animal  1	VID\Videotrack_user	1	9	track	60	70	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:15:09
OPF01	animal  1	VID\Videotrack_user	1	10	track	60	70	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:15:09
OPF01	animal  1	VID\Videotrack_user	1	11	track	60	70	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:15:09
OPF01	animal  1	VID\Videotrack_user	1	12	track	60	70	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:15:09
OPF01	animal  1	VID\Videotrack_user	1	13	track	60	70	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:15:09
OPF01	animal  1	VID\Videotrack_user	1	14	track	60	70	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:15:09
OPF01	animal  1	VID\Videotrack_user	1	15	track	60	70	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:15:09
OPF01	animal  1	VID\Videotrack_user	1	16	track	60	70	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:15:09
OPF01	animal  1	VID\Videotrack_user	1	17	track	60	70	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:15:09
OPF01	animal  1	VID\Videotrack_user	1	18	track	60	70	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:15:09
OPF01	animal  1	VID\Videotrack_user	1	19	track	60	70	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:15:09
OPF01	animal  1	VID\Videotrack_user	1	20	track	60	70	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:15:09
OPF01	animal  1	VID\Videotrack_user	1	21	track	60	70	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:15:09
OPF01	animal  1	VID\Videotrack_user	1	22	track	60	70	End of period	End of period	1	0	0	0	0	0	0	0	4.9	70.9	27/09/2018	13:15:09
OPF01	animal  1	VID\Videotrack_user	1	23	track	60	70	End of period	End of period	1	0	0	0	0	0	0	0	1.1	20.8	27/09/2018	13:15:09
OPF01	animal  1	VID\Videotrack_user	1	24	track	60	70	End of period	End of period	0	5	0.8	0.4	0	0	0	6	3	33.6	27/09/2018	13:15:09
OPF01	animal  1	VID\Videotrack_user	1	25	track	60	70	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:15:09
OPF01	animal  1	VID\Videotrack_user	1	0	track	70	80	End of period	End of period	0	21	2.5	1.6	0	0	0	21	7.5	49.6	27/09/2018	13:15:19
OPF01	animal  1	VID\Videotrack_user	1	1	track	70	80	End of period	End of period	0	21	2.5	1.6	0	0	0	21	7.5	49.6	27/09/2018	13:15:19
OPF01	animal  1	VID\Videotrack_user	1	2	track	70	80	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:15:19
OPF01	animal  1	VID\Videotrack_user	1	3	track	70	80	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:15:19
OPF01	animal  1	VID\Videotrack_user	1	4	track	70	80	End of period	End of period	1	0	0	0	0	0	0	0	0.3	7.4	27/09/2018	13:15:19
OPF01	animal  1	VID\Videotrack_user	1	5	track	70	80	End of period	End of period	1	0	0	0	0	0	0	0	0.3	4.6	27/09/2018	13:15:19
OPF01	animal  1	VID\Videotrack_user	1	6	track	70	80	End of period	End of period	0	0	0	0	0	0	0	0	0	0	27/09/2018	13:15:19
